rel	query_id	entity	inlink	outlink	pg_count
2	QALD2_tr-49	Cidewalk	16	0	878
0	QALD2_tr-49	Yale_Publishing_Course	21	6	1453
0	QALD2_tr-49	Lifestyle_Lift	25	4	9301
0	QALD2_tr-49	Vodafone_Greece	24	32	8427
0	QALD2_tr-49	Lowe_Lintas	31	17	16006
2	QALD2_tr-49	Dentsu_Aegis_Network	20	45	52923
0	QALD2_tr-49	Software_publisher	8	53	22442
2	QALD2_tr-49	Goodby,_Silverstein_&_Partners	26	42	7914
2	QALD2_tr-49	Kirshenbaum_Bond_Senecal_+_Partners	15	9	1769
0	QALD2_tr-49	All_By_Students_(ABS)_Notebooks	7	0	984
0	QALD2_tr-49	FreeTV_Australia	7	6	2123
0	QALD2_tr-49	Digital_Clarity_Group	19	3	1338
0	QALD2_tr-49	Acclaim_Games	56	33	17728
0	QALD2_tr-49	Cuponzote	17	0	514
0	QALD2_tr-49	Thinkbox	29	7	2587
2	QALD2_tr-49	J._Walter_Thompson	77	258	56632
0	QALD2_tr-49	Ghostery,_Inc.	23	5	4225
0	QALD2_tr-49	Sitebrand	13	1	2100
2	QALD2_tr-49	LiftDNA	16	0	1046
0	QALD2_tr-51	Types_of_nationalism	117	3	45482
2	QALD2_tr-51	Liceo_scientifico	37	25	13858
0	QALD2_tr-51	Batteryless_radio	40	11	10007
0	QALD2_tr-51	Christian_school	89	383	12969
0	QALD2_tr-51	Foregrounding	19	10	12916
2	QALD2_tr-51	Combined_school	11	16	1695
0	QALD2_tr-51	Cram_schools_in_Hong_Kong	38	10	8653
0	QALD2_tr-51	Men's_colleges	7	27	1735
0	QALD2_tr-51	Menntaskóli	32	10	465
0	QALD2_tr-51	Truncated_distribution	16	15	23330
0	QALD2_tr-51	List_of_musical_band_types	30	1	14320
0	QALD2_tr-51	FFA_competitions	4	1	2732
0	QALD2_tr-51	Training_ship	168	842	16692
0	QALD2_tr-51	Thorndon,_Suffolk	15	11	1000
0	QALD2_tr-51	Northern_Lights_Library_Network	5	1	325
0	QALD2_tr-51	Wisconsin_Library_Association	18	17	714
0	QALD2_tr-51	Cutaneous_and_Ocular_Toxicology	17	1	804
0	QALD2_tr-51	Amy_Davis	16	5	1946
0	QALD2_tr-51	Faith_school	82	141	20015
2	QALD2_tr-51	Cursinho	16	3	1485
0	QALD2_tr-51	Unicorn_College	11	1	1337
0	QALD2_tr-51	Sámi_school_(Sweden)	56	7	494
2	QALD2_tr-51	Kendriya_Vidyalaya_Sangathan	24	239	10293
0	QALD2_tr-51	Comprehensive_school	72	1860	91705
0	QALD2_tr-51	Istituto_tecnico_economico	22	3	1327
0	QALD2_tr-51	Elementary_school_(United_States)	46	30	81181
2	QALD2_tr-51	School_of_the_Air	30	27	22639
2	QALD2_tr-51	Hospital_school	20	7	2680
2	QALD2_tr-51	Laboratory_school	40	75	14072
0	QALD2_tr-51	Papatoetoe_High_School	26	11	2122
2	QALD2_tr-51	Language/culture-based_charter_school	17	8	647
0	QALD2_tr-51	Face_to_face_driver_model_of_learning	1	0	410
0	QALD2_tr-51	Campus_university	46	26	13853
0	QALD2_tr-51	Year-round_school_in_the_United_States	7	23	72812
0	QALD2_tr-51	Tripartite_system_of_education_in_England,_Wales_and_Northern_Ireland	93	90	12461
0	QALD2_tr-51	New_Jersey_School_Report_Card	23	5	4819
2	QALD2_tr-51	All-through_school	9	2	1908
0	QALD2_tr-51	Artful_Learning	27	4	2542
0	QALD2_tr-51	Colonial_School_District_(Pennsylvania)	7	13	3106
0	QALD2_tr-51	Ashworth_College	36	18	19276
0	QALD2_tr-51	Career_management	16	16	29766
0	QALD2_tr-51	Higher_Secondary_Examination	16	141	73667
0	QALD2_tr-51	First_school	30	108	9242
0	QALD2_tr-51	AP_World_History	5	106	25952
0	QALD2_tr-51	Preparatory_school_(United_Kingdom)	27	788	29397
0	QALD2_tr-51	School_of_education	95	104	12936
0	QALD2_tr-51	Professional_technical_school	19	6	3576
0	QALD2_tr-51	Independent_school_district	41	158	9125
0	QALD2_tr-51	Existential_nihilism	40	13	86913
0	QALD2_tr-51	Non-profit_journalism	37	17	10590
0	QALD2_tr-51	Comprehensive_high_school	10	496	10702
0	QALD2_tr-51	Neenah_Nodaway_Yacht_Club	8	0	422
0	QALD2_tr-51	Liceo_musicale_e_coreutico	10	2	852
0	QALD2_tr-51	School_leaving_qualification	92	26	46821
0	QALD2_tr-51	Grenaa_Gymnasium_&_HF	14	2	151
0	QALD2_tr-51	Pennant_(sports)	15	403	22407
0	QALD2_tr-51	Collector_road	28	114	18514
0	QALD2_tr-51	Primavera_Online_High_School	19	3	1930
0	QALD2_tr-51	Ski_school	15	39	3128
0	QALD2_tr-51	Liceo_delle_scienze_umane	14	4	1369
0	QALD2_tr-51	Handball_(school)	20	0	5558
0	QALD2_tr-51	Snapback_(hat)	10	19	73345
0	QALD2_tr-51	Selective_school	65	160	21778
0	QALD2_tr-51	Mohammadpur_Government_High_School	23	4	2692
0	QALD2_tr-51	Hālau	12	13	976
0	QALD2_tr-51	Roman_brick	59	74	15475
0	QALD2_tr-51	High_School_Proficiency_Assessment	6	279	4247
2	QALD2_tr-51	Area_school	9	31	1206
0	QALD2_tr-51	Catholic_points-based_admission_school	21	5	855
0	QALD2_tr-51	Circular_Head_Christian_School	11	2	479
0	QALD2_tr-51	Catholic_school_uniform	29	7	10529
0	QALD2_tr-51	Canadian_Library_Association	30	62	4072
0	QALD2_tr-51	Ecole_d'Humanité	6	7	709
0	QALD2_tr-51	Massachusetts_Library_System	16	7	552
0	QALD2_tr-51	Grantsmanship	53	2	6755
0	QALD2_tr-51	Uchili	18	5	453
0	QALD2_tr-51	Murali,_Arsky_District,_Republic_of_Tatarstan	14	4	237
2	QALD2_tr-51	Free_school_(England)	47	142	40567
0	QALD2_tr-51	Henry_Gildersleeve	19	2	569
0	QALD2_tr-51	Driving_licence_in_Germany	13	3	32304
2	QALD2_tr-51	Day_school	9	1283	15424
0	QALD2_tr-51	Liceo_artistico	11	3	1515
0	QALD2_tr-51	Foundation_school	19	383	16041
0	QALD2_tr-51	Kunstgewerbeschule	9	100	5246
0	QALD2_tr-51	School_band	126	203	23613
0	QALD2_tr-51	City_Technology_College	51	44	8254
0	QALD2_tr-51	Voorbereidend_wetenschappelijk_onderwijs	26	65	20233
0	QALD2_tr-51	Glenmore_Park_High_School	9	4	691
0	QALD2_tr-51	All-Japan_Band_Competition	11	1	944
0	QALD2_tr-51	Murali,_Kaybitsky_District,_Republic_of_Tatarstan	15	4	179
0	QALD2_tr-51	Sudbury_school	31	64	32025
0	QALD2_tr-51	Steiner_Schools_Australia	11	0	3256
0	QALD2_tr-51	Pregnancy_school	11	2	3091
0	QALD2_tr-51	University_of_Colorado_Boulder_student_housing	17	6	2944
0	QALD2_tr-51	Dance_studio	19	105	7576
0	QALD2_tr-51	Tritype	8	1	10723
0	QALD2_tr-51	Liceo_linguistico	11	2	2101
0	QALD2_tr-51	School_library	28	57	33184
0	QALD2_tr-51	Spudulike	16	10	9993
0	QALD2_tr-51	Local_government_in_Pennsylvania	76	68	16738
0	QALD2_tr-52	Vladimir_Maksimov	27	21	1832
0	QALD2_tr-52	List_of_Presidents_of_the_University_of_Houston	19	17	1637
0	QALD2_tr-52	Isaías_Medina_Angarita	24	63	2513
0	QALD2_tr-52	A._Roger_Merrill	33	13	1063
0	QALD2_tr-52	Peruvian_general_election,_1945	10	2	761
0	QALD2_tr-52	David_Keene	45	30	7800
0	QALD2_tr-52	Theophil_Henry_Hildebrandt	20	13	2071
0	QALD2_tr-52	Jean-Pierre_Saintonge	21	11	464
0	QALD2_tr-52	Nereu_Ramos	42	28	5178
0	QALD2_tr-52	Franklin_D._Roosevelt	561	7754	2482902
0	QALD2_tr-52	Nikolai_Nissen_Paus	56	16	1123
2	QALD2_tr-52	Radovan_Karadžić	156	248	217527
0	QALD2_tr-52	Jean_Hersholt	68	185	33492
0	QALD2_tr-52	List_of_United_States_Presidents_by_net_worth	34	3	194056
0	QALD2_tr-52	Wim_Deetman	39	25	2572
0	QALD2_tr-52	Jonathan_Lash	12	4	2711
0	QALD2_tr-52	List_of_Presidents_of_Czechoslovakia	71	216	15287
0	QALD2_tr-52	Francis_Wentworth-Shields	24	8	574
0	QALD2_tr-52	Akın_Öngör	9	2	602
0	QALD2_tr-52	Maynard_Wishner	7	0	205
0	QALD2_tr-52	Evald_Flisar	26	12	1756
0	QALD2_tr-52	Cristian_Gațu	23	14	648
0	QALD2_tr-52	Mark_Sandrich	44	66	7000
0	QALD2_tr-52	Harry_S._Truman	449	4061	1179475
0	QALD2_tr-52	Randall_Gnant	12	6	833
0	QALD2_tr-52	Richard_Santagati	24	2	1016
0	QALD2_tr-52	Anthony_Cooke_(Royal_Navy_officer)	19	5	362
0	QALD2_tr-52	Harmon_White_Caldwell	28	12	868
0	QALD2_tr-52	Peter_Williams_(physicist)	39	20	1948
0	QALD2_tr-52	F._Anthony_Comper	26	12	2023
0	QALD2_tr-52	James_Barrett_(academic)	25	9	1011
0	QALD2_tr-52	John_K._Edmunds	37	1	646
0	QALD2_tr-52	David_James_McFadden	25	13	843
0	QALD2_tr-52	Wolfgang_Schüssel	92	130	7483
2	QALD2_tr-52	Pietro_Grasso	47	36	9646
0	QALD2_tr-52	Hortensio_Quijano	40	13	1525
0	QALD2_tr-52	Henry_Wynn	23	8	2106
0	QALD2_tr-52	John_Ernest_Holloway	19	8	502
0	QALD2_tr-52	Don_R._Clarke	47	5	1529
0	QALD2_tr-52	Derek_Underwood	68	126	11531
0	QALD2_tr-52	John_Brigstocke	26	11	1192
0	QALD2_tr-52	Charles_Herbert_Aslin	17	9	1078
0	QALD2_tr-52	Lynn_Schenk	63	26	3086
0	QALD2_tr-52	Reed_Benson	36	2	1524
0	QALD2_tr-52	Rufus_B._von_KleinSmid	21	29	2752
0	QALD2_tr-52	Gu_Binglin	16	5	1311
0	QALD2_tr-52	Levon_Ter-Petrosyan	89	142	15199
0	QALD2_tr-52	Faruk_Süren	20	21	905
0	QALD2_tr-52	George_Humphreys	25	12	858
0	QALD2_tr-52	Bernard_Accoyer	27	28	1699
0	QALD2_tr-52	Eduardo_Stein	25	15	1816
0	QALD2_tr-52	John_Eatwell,_Baron_Eatwell	38	33	7039
0	QALD2_tr-52	Abdulai_Conteh	37	27	2128
0	QALD2_tr-52	Rafael_Estrella_Ureña	21	19	1856
0	QALD2_tr-52	Adele_Goldberg_(computer_scientist)	46	23	12577
0	QALD2_tr-52	Larry_Lucchino	40	60	19334
0	QALD2_tr-52	Charles_Paul_Conn	35	12	2569
0	QALD2_tr-52	Lynn_Hunt	26	18	11011
0	QALD2_tr-52	Julián_Montellano	7	7	144
0	QALD2_tr-52	George_Campbell_Jr.	30	13	4050
0	QALD2_tr-52	Amos_Sawyer	33	29	9960
0	QALD2_tr-52	Andrey_Manoylov	10	6	1272
0	QALD2_tr-52	Alan_E._Kazdin	18	16	5085
0	QALD2_tr-52	Donald_J._Harrington	37	8	1492
2	QALD2_tr-52	Abdirahman_Farole	75	50	3347
0	QALD2_tr-52	Spencer_H._Osborn	37	1	526
0	QALD2_tr-52	Trương_Mỹ_Hoa	14	10	676
0	QALD2_tr-52	Adam_Morton	16	9	2145
0	QALD2_tr-52	Walter_F._Dexter	20	3	457
0	QALD2_tr-52	Víctor_Andrés_Belaúnde	46	16	779
2	QALD2_tr-52	Ibrahim_Boubacar_Keïta	74	83	14995
0	QALD2_tr-52	Abdelaziz_Belkhadem	24	32	2626
0	QALD2_tr-52	Awad_Khleifat	21	1	680
0	QALD2_tr-52	William_Henry_Ellis	35	8	885
0	QALD2_tr-52	Jules_Jeanneney	33	7	1304
0	QALD2_tr-52	Clyde_Walcott	72	85	8688
0	QALD2_tr-52	Slavko_Pregl	16	9	740
0	QALD2_tr-52	Rufus_K._Hardy	29	5	811
0	QALD2_tr-52	John_Lilleyman	17	7	799
0	QALD2_tr-52	Werner_Wolff_(photographer)	18	0	453
0	QALD2_tr-52	Edna_Madzongwe	22	10	1225
0	QALD2_tr-52	Robert_E._Hopkins	17	11	722
0	QALD2_tr-52	U.S._presidents_on_U.S._postage_stamps	385	74	38498
0	QALD2_tr-52	Ann_Mallalieu,_Baroness_Mallalieu	30	20	3140
0	QALD2_tr-52	Paulo_Rogério_Amoretty_Souza	15	5	488
0	QALD2_tr-52	Jon_Whitmore	33	6	2241
0	QALD2_tr-52	Fambaré_Ouattara_Natchaba	27	19	389
0	QALD2_tr-52	David_A._Granger	33	33	39273
0	QALD2_tr-52	Murdoch_Macdonald	61	42	1476
2	QALD2_tr-52	Mohamed_Osman_Jawari	65	38	7815
0	QALD2_tr-52	Ehsan_Mani	20	6	3569
0	QALD2_tr-52	Alejo_Vidal-Quadras_Roca	24	31	2097
0	QALD2_tr-52	List_of_Presidents_of_the_United_States	249	678	3406777
0	QALD2_tr-52	Juan_Luis_Rodríguez-Vigil	30	7	231
0	QALD2_tr-52	Kinza_Clodumar	29	24	1235
0	QALD2_tr-52	John_R._Emens	23	6	476
0	QALD2_tr-52	Babafemi_Ogundipe	24	7	2388
0	QALD2_tr-52	Julián_García_Vargas	23	8	299
0	QALD2_tr-52	Sanford_J._Ungar	25	7	2734
0	QALD2_tr-52	José_Linhares	21	17	2135
0	QALD2_tr-53	Handedness_of_Presidents_of_the_United_States	46	8	139564
0	QALD2_tr-53	Religious_affiliations_of_Presidents_of_the_United_States	159	18	105020
0	QALD2_tr-53	Grandison_Fairchild	13	6	666
0	QALD2_tr-53	Pete_Ross	79	70	38467
0	QALD2_tr-53	List_of_United_States_Presidents_by_net_worth	34	3	194056
0	QALD2_tr-53	All_the_Presidents'_Heads	45	15	2907
0	QALD2_tr-53	The_Hall_of_Presidents	88	32	19504
0	QALD2_tr-53	Rick_Welts	33	6	11836
0	QALD2_tr-53	Pete_Henry	51	59	3512
0	QALD2_tr-53	Class_president	54	70	22505
0	QALD2_tr-53	Noah_McCullough	21	0	577
0	QALD2_tr-53	Presidential_Issue	72	12	3231
0	QALD2_tr-53	Ivy_League_Digital_Network	8	0	948
0	QALD2_tr-53	Abraham_Van_Buren	53	13	9175
0	QALD2_tr-53	Liberty_Belle_(comics)	72	39	40439
0	QALD2_tr-53	All_the_Best_(book)	9	1	2072
0	QALD2_tr-53	Washington_&_Jefferson_Presidents	95	68	800
0	QALD2_tr-53	List_of_Presidents_of_the_United_States_by_political_affiliation	98	4	232524
0	QALD2_tr-53	List_of_Presidents_of_the_University_of_Central_Florida	52	17	1099
0	QALD2_tr-53	National_Association_for_Public_Health_Policy	8	6	871
0	QALD2_tr-53	Frank_Page_(Southern_Baptist)	36	13	2480
0	QALD2_tr-53	The_Wakefields	32	2	940
0	QALD2_tr-53	Presidential_Memorial_Certificate	10	2	548
0	QALD2_tr-53	Frozen_Television	14	5	436
0	QALD2_tr-53	Presidential_Records_Act	26	26	7023
0	QALD2_tr-53	List_of_Presidents_of_the_United_States_by_previous_experience	120	42	60488
0	QALD2_tr-53	Robby_Jackson	43	15	9531
0	QALD2_tr-53	James_Mancham	34	46	11491
0	QALD2_tr-53	Mission_president	39	529	5748
0	QALD2_tr-53	Black_president_in_popular_culture_(United_States)	112	8	7596
0	QALD2_tr-53	Benjamin_Strong,_Jr.	52	39	7455
0	QALD2_tr-53	List_of_Presidents_of_the_United_States_by_time_in_office	56	13	108873
0	QALD2_tr-53	List_of_Presidents_of_the_Pennsylvania_State_University	88	22	3304
0	QALD2_tr-53	List_of_Presidents_of_the_United_States_with_facial_hair	25	5	118745
0	QALD2_tr-53	Cormac_O'Brien	4	1	377
0	QALD2_tr-53	Northport_Point,_Michigan	13	5	908
0	QALD2_tr-53	Noerr-Pennington_doctrine	32	13	8151
0	QALD2_tr-53	Kenneth_Pitzer	57	35	5069
0	QALD2_tr-53	List_of_American_Presidents_Cup_golfers	76	8	4886
0	QALD2_tr-53	Ed_Kealty	24	9	5545
0	QALD2_tr-53	Gary_J._Walters	17	4	2733
0	QALD2_tr-53	List_of_Presidents_of_Ohio_State_University	31	0	1023
0	QALD2_tr-53	America_All_Party_Parliamentary_Group	5	5	1090
0	QALD2_tr-53	President_(card_game)	13	47	30314
0	QALD2_tr-53	Maximato	36	15	10292
0	QALD2_tr-53	National_Organization_for_Women	103	572	95082
0	QALD2_tr-53	List_of_Presidents_of_the_American_Bar_Association	96	11	3881
0	QALD2_tr-53	Student_Government_President	38	73	17941
0	QALD2_tr-53	Beverly_Daniel_Tatum	27	11	9162
0	QALD2_tr-53	North_American_blizzard_of_2003	97	20	13344
0	QALD2_tr-53	Living_Presidents_of_the_United_States	139	6	90511
0	QALD2_tr-53	List_of_Philippine_Presidents_by_college_education	45	0	3960
0	QALD2_tr-53	President_of_the_United_States	298	18695	1800922
0	QALD2_tr-53	List_of_nicknames_of_United_States_Presidents	107	37	79049
0	QALD2_tr-53	Freaked_Out_and_Small	37	16	6090
0	QALD2_tr-53	List_of_International_Presidents_Cup_golfers	72	6	4095
0	QALD2_tr-53	List_of_University_of_New_Mexico_presidents	14	5	1239
0	QALD2_tr-53	List_of_fictional_United_States_Presidents_N–T	495	12	684
0	QALD2_tr-53	William_Timmons	68	5	1687
0	QALD2_tr-53	Höfði	20	14	4704
0	QALD2_tr-53	Bill_Amos	24	8	978
0	QALD2_tr-53	The_Presidents_of_the_United_States_of_America_(band)	125	312	117953
0	QALD2_tr-53	List_of_federal_judges_appointed_by_Andrew_Johnson	24	0	1818
0	QALD2_tr-53	United_First_Parish_Church	47	37	5979
0	QALD2_tr-53	List_of_Vice_Presidents_of_the_United_States_by_time_in_office	93	6	12645
0	QALD2_tr-53	List_of_current_heads_of_state_and_government_of_Ibero-America	72	4	14187
0	QALD2_tr-53	List_of_United_States_presidential_assassination_attempts_and_plots	220	61	348365
0	QALD2_tr-53	United_States_Vice_Presidential_Museum	21	11	3445
0	QALD2_tr-53	List_of_Presidents_of_the_Minnesota_Senate	56	21	1440
0	QALD2_tr-53	John_Fraser_(academic)	36	11	780
0	QALD2_tr-53	Museum_of_World_Treasures	66	5	3062
0	QALD2_tr-53	The_American_Political_Tradition	14	6	5380
0	QALD2_tr-53	2011_Presidents_Cup	54	42	7066
0	QALD2_tr-53	United_States_presidential_doctrines	125	11	18620
0	QALD2_tr-53	Michael_Thibodeau	29	15	6582
0	QALD2_tr-53	Florida_Student_Association	15	9	1777
0	QALD2_tr-53	Young_Presidents'_Organization	21	112	11689
0	QALD2_tr-53	Lyndon_B._Johnson_in_popular_culture	84	3	4457
0	QALD2_tr-53	List_of_Presidents_of_the_United_States_who_died_in_office	144	13	168695
0	QALD2_tr-53	President_of_the_Naval_War_College	218	70	3572
0	QALD2_tr-53	Laura_Liswood	43	4	1737
0	QALD2_tr-53	Washington's_Birthday	67	210	138010
0	QALD2_tr-53	Impoundment_of_appropriated_funds	32	16	11775
2	QALD2_tr-53	List_of_Presidents_of_the_United_States	249	678	3406777
0	QALD2_tr-53	List_of_presidents_of_the_Paleontological_Society	102	1	227
0	QALD2_tr-53	World_Fellowship_of_Buddhists	16	34	4126
0	QALD2_tr-53	America's_Promise	21	51	1917
0	QALD2_tr-53	USRC_McLane_(1832)	15	2	620
0	QALD2_tr-53	Ralph_Weist_Schlosser	6	4	312
0	QALD2_tr-53	The_Trucks	26	5	1975
0	QALD2_tr-53	President_of_the_Senate	156	261	71815
0	QALD2_tr-53	Church_of_the_Presidents_(New_Jersey)	51	13	1997
0	QALD2_tr-53	Melvin_Bassi	45	5	724
0	QALD2_tr-53	List_of_fictional_United_States_Presidents_A–F	581	14	2450
0	QALD2_tr-53	List_of_autobiographies_by_Presidents_of_the_United_States	78	7	9171
0	QALD2_tr-53	Harry_Augustus_Garfield	38	27	9745
0	QALD2_tr-53	Peter_Taglianetti	46	37	2295
0	QALD2_tr-53	Sanford_J._Ungar	25	7	2734
0	QALD2_tr-53	Christopher_B._Howard	53	7	6920
0	QALD2_tr-53	Presidents_and_Prophets	35	6	2077
0	QALD2_tr-57	Soprano_Home_Movies	149	37	21872
0	QALD2_tr-57	Live_Free_or_Die_(The_Sopranos)	122	23	16520
0	QALD2_tr-57	The_Wire	364	904	1061586
0	QALD2_tr-57	The_Knight_in_White_Satin_Armor	89	26	18217
0	QALD2_tr-57	Watching_Too_Much_Television	120	14	18459
0	QALD2_tr-57	From_Where_to_Eternity	100	29	17279
0	QALD2_tr-57	The_Strong,_Silent_Type	110	22	17530
0	QALD2_tr-57	Long_Term_Parking	111	33	30002
0	QALD2_tr-57	In_Camelot	116	25	19010
0	QALD2_tr-57	Sentimental_Education_(The_Sopranos)	81	16	14853
0	QALD2_tr-57	Mayham	109	22	17773
0	QALD2_tr-57	Unidentified_Black_Males	101	22	17208
0	QALD2_tr-57	Christopher_(The_Sopranos)	118	30	20617
0	QALD2_tr-57	Funhouse_(The_Sopranos)	116	37	26581
2	QALD2_tr-57	The_Sopranos	381	1692	900173
0	QALD2_tr-57	Army_of_One_(The_Sopranos)	99	28	24334
0	QALD2_tr-57	The_Ride_(The_Sopranos)	124	29	18383
0	QALD2_tr-57	The_Happy_Wanderer_(The_Sopranos)	101	23	19746
0	QALD2_tr-57	Guy_Walks_into_a_Psychiatrist's_Office...	107	26	9453
0	QALD2_tr-57	True_Detective_(season_1)	199	14	397152
0	QALD2_tr-57	The_Sopranos_(season_6)	127	6	120669
0	QALD2_tr-57	Mr._Ruggerio's_Neighborhood	79	19	9693
0	QALD2_tr-57	University_(The_Sopranos)	96	23	27381
0	QALD2_tr-57	Bust_Out	81	19	17915
0	QALD2_tr-57	For_All_Debts_Public_and_Private	113	19	22172
2	QALD2_tr-57	I_Dream_of_Jeannie_Cusamano	111	21	28118
0	QALD2_tr-57	Commendatori	96	27	28465
0	QALD2_tr-57	Irregular_Around_the_Margins	95	28	15511
0	QALD2_tr-57	Moe_n'_Joe	106	18	7404
0	QALD2_tr-57	Another_Toothpick	100	24	21181
0	QALD2_tr-57	John_Patterson_(director)	59	69	10486
0	QALD2_tr-57	Mergers_and_Acquisitions_(The_Sopranos)	97	16	15756
0	QALD2_tr-57	Pie-O-My	101	18	16533
0	QALD2_tr-57	Cold_Cuts_(The_Sopranos)	100	23	19276
0	QALD2_tr-57	The_Weight_(The_Sopranos)	92	17	17003
0	QALD2_tr-57	Walk_Like_a_Man_(The_Sopranos)	122	24	21230
2	QALD2_tr-57	Nobody_Knows_Anything	62	21	19519
0	QALD2_tr-57	Kennedy_and_Heidi	144	30	40291
0	QALD2_tr-57	Kaisha	141	25	21216
0	QALD2_tr-57	Two_Tonys	144	22	18570
0	QALD2_tr-57	Toodle_Fucking-Oo	70	15	16624
0	QALD2_tr-57	He_Is_Risen_(The_Sopranos)	110	17	18078
0	QALD2_tr-57	Pax_Soprana	94	19	17532
0	QALD2_tr-57	Pine_Barrens_(The_Sopranos)	98	40	39107
0	QALD2_tr-57	Whoever_Did_This	101	33	21260
2	QALD2_tr-57	Isabella_(The_Sopranos)	57	20	26695
0	QALD2_tr-57	Remember_When_(The_Sopranos)	117	22	22421
0	QALD2_tr-57	D-Girl_(The_Sopranos)	98	27	31967
0	QALD2_tr-57	A_Hit_Is_a_Hit	97	17	24196
0	QALD2_tr-57	Tony_Blundetto	65	44	43382
0	QALD2_tr-57	Full_Leather_Jacket	90	18	16684
2	QALD2_tr-57	Denial,_Anger,_Acceptance	90	19	19362
2	QALD2_tr-57	The_Legend_of_Tennessee_Moltisanti	114	31	18798
0	QALD2_tr-57	Vito_Spatafore	58	80	57544
0	QALD2_tr-57	Join_the_Club	132	29	23360
0	QALD2_tr-57	Turn!_Turn!_Turn!_(True_Blood)	35	8	1892
0	QALD2_tr-57	...To_Save_Us_All_from_Satan's_Power	105	26	7747
0	QALD2_tr-57	Johnny_Cakes_(The_Sopranos)	86	13	20851
0	QALD2_tr-57	Made_in_America_(The_Sopranos)	167	60	102524
0	QALD2_tr-57	Second_Opinion_(The_Sopranos)	91	21	17816
0	QALD2_tr-57	The_Test_Dream	137	29	30446
0	QALD2_tr-57	House_Arrest_(The_Sopranos)	98	19	20248
0	QALD2_tr-57	Members_Only_(The_Sopranos)	148	36	30707
0	QALD2_tr-57	Eloise_(The_Sopranos)	96	22	17175
0	QALD2_tr-57	Good_Dog	29	16	3109
0	QALD2_tr-57	Do_Not_Resuscitate_(The_Sopranos)	84	17	16259
0	QALD2_tr-57	The_Second_Coming_(The_Sopranos)	124	31	26148
0	QALD2_tr-57	David_Chase	123	191	85172
0	QALD2_tr-57	All_Due_Respect_(The_Sopranos)	105	24	23975
0	QALD2_tr-57	Chasing_It	120	15	21361
0	QALD2_tr-57	Big_Girls_Don't_Cry_(The_Sopranos)	88	22	7432
0	QALD2_tr-57	Employee_of_the_Month_(The_Sopranos)	81	21	20601
0	QALD2_tr-57	The_Blue_Comet	176	30	34609
0	QALD2_tr-57	Game_of_Thrones_(season_4)	168	52	752909
0	QALD2_tr-57	The_Telltale_Moozadell	96	18	21068
0	QALD2_tr-57	The_Sopranos_(season_3)	96	4	67458
0	QALD2_tr-57	The_Sopranos_(season_4)	113	4	66592
2	QALD2_tr-57	Down_Neck	71	17	16505
0	QALD2_tr-57	Stage_5_(The_Sopranos)	137	31	22045
2	QALD2_tr-57	Meadowlands_(The_Sopranos)	72	20	16840
0	QALD2_tr-57	Calling_All_Cars_(The_Sopranos)	104	25	14635
2	QALD2_tr-57	List_of_The_Sopranos_episodes	33	115	265622
0	QALD2_tr-57	All_Happy_Families...	122	27	17964
0	QALD2_tr-57	Two_Swords_(Game_of_Thrones)	62	9	77506
2	QALD2_tr-57	College_(The_Sopranos)	65	28	28772
0	QALD2_tr-57	Marco_Polo_(The_Sopranos)	100	21	16674
0	QALD2_tr-57	Big_Love	216	394	205230
0	QALD2_tr-57	Amour_Fou	98	25	20179
0	QALD2_tr-57	Al_Sapienza	96	69	33190
0	QALD2_tr-57	Proshai,_Livushka	122	29	25334
0	QALD2_tr-57	Everyone's_Waiting	30	20	12233
2	QALD2_tr-57	Boca_(The_Sopranos)	92	13	18637
0	QALD2_tr-57	Mr._&_Mrs._John_Sacrimoni_Request...	107	21	7832
0	QALD2_tr-57	No_Show	96	19	16205
0	QALD2_tr-57	Everybody_Hurts_(The_Sopranos)	90	18	20608
0	QALD2_tr-57	Whitecaps_(The_Sopranos)	128	29	25309
0	QALD2_tr-57	The_Sopranos_(season_5)	78	8	64668
0	QALD2_tr-57	Boardwalk_Empire_(episode)	73	32	23326
0	QALD2_tr-57	TV_Guide's_100_Greatest_Episodes_of_All-Time	64	85	55339
0	QALD2_tr-57	The_Sopranos_(episode)	134	64	36638
2	QALD2_tr-59	Jimmy_Coffey	51	6	606
0	QALD2_tr-59	Jim_Corrigan	112	46	28352
2	QALD2_tr-59	Jimmy_Justice_(musician)	44	15	4538
0	QALD2_tr-59	Crocodile_Shoes_II	25	5	3493
0	QALD2_tr-59	Eugene_Young_(character)	24	8	3976
2	QALD2_tr-59	Jimmy_Feehan	18	0	148
0	QALD2_tr-59	1997_Marlboro_500	44	47	1312
2	QALD2_tr-59	Jimmy_Finn	62	20	1375
0	QALD2_tr-59	Jimmy_Lee_Fautheree	33	6	1460
0	QALD2_tr-59	Jimmy_Liao	25	15	10016
0	QALD2_tr-59	Jimmy-6	25	4	1529
0	QALD2_tr-59	Kima_Greggs	45	88	45247
0	QALD2_tr-59	1979_Arizona_Republic_/_Jimmy_Bryan_150	47	23	621
0	QALD2_tr-59	Jimmy_Logan_(footballer)	24	2	590
2	QALD2_tr-59	Jimmy_Hunter_(New_Zealand_footballer)	9	1	240
0	QALD2_tr-59	Jimmy_Lewis_(surfer)	24	3	1092
0	QALD2_tr-59	Gerry_Doyle_(hurler)	21	6	233
0	QALD2_tr-59	Jimmy_Murphy_(song)	11	4	915
